央视频道,#genre#
杭州文化HD,http://112.17.40.145/PLTV/88888888/224/3221226181/index.m3u8
杭州影视FHD,http://hms24nc1972679559.live.aikan.miguvideo.com/wh7f454c46tw4264175370_127639391/PLTV/88888888/224/3221229377/index.m3u8?icpid=88888888&RTS=1598530962&from=2&hms_devid=24&online=1598530962
安徽经视,http://zbbf2.ahtv.cn/live/750.m3u8
安徽综艺,http://zbbf2.ahtv.cn/live/758.m3u8
安徽影视,http://zbbf2.ahtv.cn/live/756.m3u8
安徽科教,http://zbbf2.ahtv.cn/live/754.m3u8
安徽公共,http://zbbf2.ahtv.cn/live/752.m3u8
安徽人物,http://zbbf2.ahtv.cn/live/da9.m3u8
安徽六安综合台,http://live.china-latv.com/channel1/sd/live.m3u8
安徽淮北综合台,http://live.0561rtv.cn/xwzh/hd/live.m3u8
安徽淮北公共台,http://live.0561rtv.cn/ggpd/hd/live.m3u8
安徽郎溪综合台,http://117.70.93.210:1935/live/xinwen/playlist.m3u8
安徽铜陵综合台,http://dstpush1.retalltech.com/app/stream1.m3u8
安徽铜陵公共台,http://dstpush1.retalltech.com/app/stream2.m3u8
安徽东至综合台,http://223.247.33.124:1935/live/zonghe/playlist.m3u8
安徽东至影视台,http://223.247.33.124:1935/live/yingshi/playlist.m3u8
重庆重庆生活台,http://219.153.252.50/PLTV/88888888/224/3221225648/chunklist.m3u8
重庆万州综合台,http://123.146.162.24:8017/iTXwrGs/800/live.m3u8
重庆万州影视台,http://wanzhoulive.cbg.cn:8017/d4ceB1a/1000/live.m3u8
重庆万盛综合台,http://qxlmlive.cbg.cn:1935/app_2/ls_40.stream/playlist.m3u8
重庆影视,http://219.153.252.50/PLTV/88888888/224/3221225633/chunklist.m3u8
重庆都市,http://219.153.252.50/PLTV/88888888/224/3221225631/chunklist.m3u8
重庆娱乐,http://219.153.252.50/PLTV/88888888/224/3221225630/1.m3u8
重庆时尚,http://219.153.252.50/PLTV/88888888/224/3221225627/chunklist.m3u8
重庆生活,http://219.153.252.50/PLTV/88888888/224/3221225648/1.m3u8
重庆公共,http://219.153.252.50/PLTV/88888888/224/3221225647/chunklist.m3u8
重庆科教,http://219.153.252.50/PLTV/88888888/224/3221225632/chunklist.m3u8
重庆汽摩,http://219.153.252.50/PLTV/88888888/224/3221225642/chunklist.m3u8
重庆移动,http://219.153.252.50/PLTV/88888888/224/3221225643/chunklist.m3u8
重庆手持,http://219.153.252.50/PLTV/88888888/224/3221225624/chunklist.m3u8
重庆国际,http://219.153.252.50/PLTV/88888888/224/3221225644/chunklist.m3u8
云南都市,http://39.130.215.222:6610/gitv_live/G_YNTV-2-HD/
云南娱乐,http://39.130.215.222:6610/gitv_live/G_YNTV-3-HD/
云南生活,http://39.130.215.222:6610/gitv_live/G_YNTV-4-HD/
云南影视,http://39.130.215.222:6610/gitv_live/G_YNTV-5-HD/
云南公共,http://39.130.215.222:6610/gitv_live/G_YNTV-6-HD/
云南国际,http://39.130.215.222:6610/gitv_live/G_YNTVGJ/
云南移动电视,http://39.130.215.222:6610/gitv_live/G_QICAIGONGJIAO/
云南娱乐台,http://edge1.yntv.cn/channels/yntv/ynyl/m3u8:sd
云南楚雄公共台,http://hwzbout.yunshicloud.com/gbqei5/12661u.m3u8
云南丽江公共台,http://hwzbout.yunshicloud.com/mj1170/06qk26.m3u8
云南西双版纳一,http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel1/playlist.m3u8
云南西双版纳二,http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel3/playlist.m3u8
云南迪庆综合台,http://stream01.dqtv123.com:1935/live/xinwenzonghe.stream/playlist.m3u8
云南普洱综合台,http://hwzbout.yunshicloud.com/701aec/orx377.m3u8
云南马关电视台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel12/playlist.m3u8
云南麻栗坡电视,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel18/playlist.m3u8
云南国际,http://store1.yntv.cn/channels/yn/yntv-intl/flv:sd/live
美丽云南,http://www.ynbit.cn:1935/cyds-mlyn/livestream/playlist.m3u8
四川新闻,http://scgctvshow.sctv.com/sdlive/sctv4/1.m3u8
四川影视文化,http://scgctvshow.sctv.com/hdlive/sctv5/1.m3u8
四川峨眉电影1,http://scgctvshow.sctv.com/hdlive/emei/1.m3u8
四川妇女儿童,http://scgctvshow.sctv.com/hdlive/sctv7/1.m3u8
四川公共乡村,http://scgctvshow.sctv.com/hdlive/sctv9/1.m3u8
四川经济,http://scgctvshow.sctv.com/hdlive/sctv3/1.m3u8
四川科教,http://118.123.60.200:8114/z.m3u8?FvSeid=&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=&Fsv_chan_hls_se_idx=74&Provider_id=&Pcontent_id=&Fsv_otype=1
四川文化旅游HD,http://scgctvshow.sctv.com/hdlive/sctv2/1.m3u8
四川新闻频道HD,http://scgctvshow.sctv.com/hdlive/sctv4/1.m3u8
四川影视文艺HD,http://118.123.60.13:8114/z.m3u8?FvSeid=&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=&Fsv_chan_hls_se_idx=35&Provider_id=&Pcontent_id=&Fsv_otype=1
四川遂宁综合台,http://snlive.scsntv.com:8091/live/xwzh.m3u8
四川遂宁公共台,http://snlive.scsntv.com:8091/live/gggy.m3u8
九寨沟新闻综合,http://111.231.194.231:85/live/xwzh_500k.m3u8
九寨沟旅游资讯,http://111.231.194.231:85/live/lyzx_500k.m3u8
成都新闻,http://live.826pc.com/cdtv/live.php?id=1
成都经济,http://live.826pc.com/cdtv/live.php?id=2
成都都市,http://live.826pc.com/cdtv/live.php?id=3
成都影视,http://live.826pc.com/cdtv/live.php?id=45
成都公共,http://live.826pc.com/cdtv/live.php?id=5
成都少儿,http://live.826pc.com/cdtv/live.php?id=6
福建长乐电视台,http://35908.hlsplay.aodianyun.com/guangdianyun_35908/tv_channel_327.m3u8
福建福州综合,http://live.zohi.tv/video/s10001-FZTV-1/index.m3u8
福建福州生活,http://live.zohi.tv/video/s10001-shpd-3/index.m3u8
福建福州少儿,http://live.zohi.tv/video/s10001-sepd-4/index.m3u8
福建福州影视台,http://live.zohi.tv/video/s10001-yspd-2/index.m3u8
福建厦门第一台,http://cctvtxyh5ca.liveplay.myqcloud.com/cstv/xiamen1_2/index.m3u8
陕西西安音乐综艺,http://stream2.xiancity.cn/xatv6/sd/live.m3u8
陕西西安新闻台,http://stream2.xiancity.cn/xatv1/sd/live.m3u8
陕西西安白鸽台,http://stream2.xiancity.cn/xatv2/sd/live.m3u8
陕西西安影视台,http://stream2.xiancity.cn/xatv4/sd/live.m3u8
陕西西安丝路台,http://stream2.xiancity.cn/xatv5/sd/live.m3u8
陕西安康综合台,http://pili-live-hls.hsyapp.sobeylingyun.com/xjhsyapp2019/sxakzhpd.m3u8
陕西安康公共台,http://pili-live-hls.hsyapp.sobeylingyun.com/xjhsyapp2019/sxakggpd.m3u8
陕西西安商务资讯,http://111.20.45.157/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226368/index.m3u8
陕西西安文化影视,http://39.134.18.65/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226369/index.m3u8
陕西西安丝路频道,http://39.134.18.65/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226370/index.m3u8
山西朔州新闻台,http://stream.sxsztv.com/live4/sd/live.m3u8
山西黄河,http://live3.sxrtv.com/flvss?bitrate=512000&channel=HuangHeNews&start=0&provider=www.tvmining.com
山西经济,http://live3.sxrtv.com/flvss?bitrate=800000&channel=Shan1XiFinance&start=0&provider=www.tvmining.com
山西影视,http://live2.sxrtv.com/flvss?bitrate=800000&channel=Shan1XiFilm&start=0&provider=www.tvmining.com
山西科教,http://live3.sxrtv.com/flvss?bitrate=800000&channel=Shan1XiEdu&start=0&provider=www.tvmining.com
山西少儿,http://live2.sxrtv.com/flvss?bitrate=800000&channel=Shan1XiChild&start=0&provider=www.tvmining.com
山东德州综合台,http://video.dztv.tv:1935/live/xwzh_gq/playlist.m3u8
山东德州公共台,http://video.dztv.tv:1935/live/dzgg_gq/playlist.m3u8
厦门移动电视,http://cstvalic.v.myalicdn.com/cstv/xiamenyidong_1/index.m3u8
厦门二套,http://cstvalic.v.myalicdn.com/cstv/xiamen2_1/index.m3u8
厦门四套,http://cstvalic.v.myalicdn.com/cstv/xiamen4_1/index.m3u8
厦门一套,http://cstvalic.v.myalicdn.com/cstv/xiamen1_1/index.m3u8
深圳东部HD,http://liveplay.sznews.com/66_norecord_live/343.m3u8
深圳蛇口FHD,http://218.17.99.211:82/hls/d4encs75.m3u8
深圳蛇口,http://218.17.99.211:5080/hls/ttsw6ccn.m3u8
深圳都市,http://www.wodedianshi.com/QQ860001680/sztv.php?id=2
深圳电视剧,http://www.wodedianshi.com/QQ860001680/sztv.php?id=3
深圳公共,http://www.wodedianshi.com/QQ860001680/sztv.php?id=4
深圳财经生活,http://www.wodedianshi.com/QQ860001680/sztv.php?id=5
深圳娱乐,http://www.wodedianshi.com/QQ860001680/sztv.php?id=6
深圳少儿,http://www.wodedianshi.com/QQ860001680/sztv.php?id=7
深圳移动电视,http://www.wodedianshi.com/QQ860001680/sztv.php?id=8
深圳国际频道,http://www.wodedianshi.com/QQ860001680/sztv.php?id=11
深圳DV生活,http://www.wodedianshi.com/QQ860001680/sztv.php?id=10
吉林都市,http://stream1.jlntv.cn/dspd/sd/live.m3u8?_upt=4f4899d21531575987
吉林生活,http://stream1.jlntv.cn/shpd/sd/live.m3u8?_upt=212b47d81531576020
吉林影视,http://stream1.jlntv.cn/yspd/sd/live.m3u8
吉林乡村,http://stream1.jlntv.cn/xcpd/sd/live.m3u8
吉林公共,http://stream1.jlntv.cn/ggpd/sd/live.m3u8
吉林7频道,http://stream1.jlntv.cn/fzpd/sd/live.m3u8
哈尔滨新闻综合FHD,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225745/index.m3u8
哈尔滨新闻,http://39.135.135.65/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225745/index.m3u8
哈尔滨娱乐,http://39.135.135.65/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225759/index.m3u8
哈尔滨影视,http://39.135.135.34/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225760/index.m3u8
哈尔滨资讯,http://39.135.135.73/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225761/index.m3u8
哈尔滨生活,http://39.135.135.4/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225762/index.m3u8
昆明新闻综合,http://39.130.215.222:6610/gitv_live/G_KMTV-1/
昆明经济生活,http://39.130.215.222:6610/gitv_live/G_KMTV-2/
昆明科学教育,http://39.130.215.222:6610/gitv_live/G_KMTV-3/
昆明文体娱乐,http://39.130.215.222:6610/gitv_live/G_KMTV-4/
昆明影视综艺,http://39.130.215.222:6610/gitv_live/G_KMTV-5/
昆明公共频道,http://39.130.215.222:6610/gitv_live/G_KMTV-6/
广东潮州综合,http://dslive.grtn.cn/czzh/sd/live.m3u8
广东潮州公共,http://live.zscz0768.com/live/ggpd.m3u8
广州番禺HD,http://live.pybtv.cn/channel1/sd/live.m3u8
黔西南综合,http://live.qxndt.com/channel2/sd/live.m3u8
青海综合频道,http://lmt.scqstv.com/live1/live1.m3u8
邳州综合FHD,http://stream.pznews.com/pztv2/sd/live.m3u8
邳州综艺FHD,http://stream.pznews.com/pztv1/sd/live.m3u8
青田电视台,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8
靖江新闻HD,http://58.222.151.43:1935/live/xwzhpc/playlist.m3u8
晋江电视FHD,http://stream.jinjiang.tv/1/sd/live.m3u8
晋江公共HD,http://live.china-latv.com/channel2/sd/live.m3u8
巴中公共FHD,http://30814.hlsplay.aodianyun.com/lms_30814/tv_channel_247.m3u8
巴中综合FHD,http://30814.hlsplay.aodianyun.com/lms_30814/tv_channel_246.m3u8
长沙政法,http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_348.m3u8
德州图文HD,http://kaixianlive.cbg.cn:10345/1.m3u8
德州新闻HD,http://stream.zjjrtv.com/zjjtv1/hd/live.m3u8
黄冈公共频道,http://huanggang.live.cjyun.org/video/s10120-xwgg.m3u8
吉林篮球,http://stream1.jlntv.cn/lqpd/playlist.m3u8?_upt=3053ae9f1582302081
壤塘综合频道,http://118.122.239.157:1236/hls/hd-live.m3u8
西青新闻综合,http://221.238.209.44:81/hls/live1.m3u8
迪庆藏语,http://stream01.dqtv123.com:1935/live/diqingzangyu.stream/playlist.m3u8
绥江综合频道,http://60.160.23.32:6055/sjtv/sjtv.m3u8
舟山新闻综合,http://stream.wifizs.cn/xwzh/sd/live.m3u8
萧山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8
萧山生活频道,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8
余姚新闻综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8
余姚姚江文化,http://l.cztvcloud.com/channels/lantian/SXyuyao2/720p.m3u8
嵊州新闻综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8
上虞新闻综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8
上虞经济文化,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8
上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8
新昌新闻综合,http://l.cztvcloud.com/channels/lantian/SXxinchang1/720p.m3u8
新昌休闲影视,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8
东阳影视生活,http://stream.dybtv.com/yssh/GQ/live.m3u8
安阳新闻综合,http://hntvpull.8686c.com/wxtv/AY-1/playlist.m3u8
南阳新闻,http://hnnz.chinashadt.com:1935/live/1003.stream/playlist.m3u8
南阳公共,http://30539.hlsplay.aodianyun.com/lms_30539/tv_channel_295.m3u8
南阳科教,http://30539.hlsplay.aodianyun.com/lms_30539/tv_channel_296.m3u8
洛阳综合,http://live1.lytv.com.cn:1935/live/LYTV1-1/playlist.m3u8
开封新闻综合,http://117.158.206.60:9080/kaifeng/kftv1.m3u8
开封生活图文,http://117.158.206.60:9080/kaifeng/kftv2.m3u8
开封公共,http://117.158.206.60:9080/kaifeng/kftv3.m3u8
睛彩开封,http://117.158.206.60:9080/kaifeng/kftv4.m3u8
周口经济生活,http://tv.zkxww.com:1935/live2/mp4:ch2-500k/playlist.m3u8
周口科教文化,http://tv.zkxww.com:1935/live3/mp4:ch3-500k/playlist.m3u8
周口图文信息,http://tv.zkxww.com:1935/live4/mp4:ch4-500k/playlist.m3u8
民权商务信息,http://hnmq.chinashadt.com:2037/live/stream:mqsw.stream/playlist.m3u8
中牟综合,http://218.206.193.210:9850/playServer/acquirePlayService?type=live&resourceId=1000000000000001&protocol=hls0&drmType=none&deviceGroup=TV(STB)&op=sovp&playType=catchup&redirect=m3u8&nsukey=&kdsplayer=media
长沙新闻,http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_346.m3u8
长沙女性,http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_349.m3u8
长沙地铁移动,http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_356.m3u8
长春综合,http://stream2.jlntv.cn/jlcc/sd/live.m3u8
延边新闻综合,http://stream2.jlntv.cn/jlyb/sd/live.m3u8
四平新闻综合,http://stream2.jlntv.cn/sptv/sd/live.m3u8
辽源新闻综合,http://stream2.jlntv.cn/liaoyuan1/sd/live.m3u8
白山新闻综合,http://stream2.jlntv.cn/baishan1/sd/live.m3u8
松原新闻综合,http://stream2.jlntv.cn/sytv/sd/live.m3u8
白城新闻综合,http://stream2.jlntv.cn/baicheng1/sd/live.m3u8
榆树综合,http://stream.zhystv.com/yset/sd/live.m3u8
榆树综艺,http://stream.zhystv.com/ysyt/sd/live.m3u8
集安综合,http://stream2.jlntv.cn/ja/sd/live.m3u8
长治新闻综合,http://streaming.czgd.cn:8084/live/4b0bcd8509d748358b4450921fc3443b?fmt=h264_800k_flv
长治公共,http://streaming.czgd.cn:8084/7223161a96984d81b711d762d7e7fdd1/h264_300k_ts/index.m3u8?type=hls_live_redirect
长治教育,http://streaming.czgd.cn:8084/2b7f0174d0f44c34bf466fc0ab801a3a/h264_300k_ts/index.m3u8?type=hls_live_redirect
孝义新闻综合,http://app.xygdcm.com:2036/live/stream:xy1.stream/playlist.m3u8
文水时尚秀,http://sxws.chinashadt.com:1938/live/tv11.stream_360p/playlist.m3u8
延安新闻综合,http://stream2.liveyun.hoge.cn/YATV1/sd/live.m3u8
延安公共,http://stream2.liveyun.hoge.cn/YATV2/sd/live.m3u8
阿坝综合,http://118.122.239.157:1234/hls/hd-live.m3u8
昭化综合,http://60.255.230.66:3100/hls/vxsqwmob/index.m3u8
滨海新闻,http://60.30.52.41/live/bhtv1/playlist.m3u8
滨海综艺,http://60.30.52.41/live/bhtv2/playlist.m3u8
西藏藏语,http://media.vtibet.com/masvod/HLSLive/7/zangyuTV_q1.m3u8
舟山群岛旅游,http://live.wifizs.cn/qdly/sd/live.m3u8
东阳新闻综合,http://stream.dybtv.com/xwzh/GQ/live.m3u8
乐清新闻,http://33809.hlsplay.aodianyun.com/guangdianyun_33809/tv_channel_170.m3u8
乐清生活,http://33809.hlsplay.aodianyun.com/guangdianyun_33809/tv_channel_171.m3u8
奉化新闻综合,http://stream.fhtv.net.cn/zhpd/sd/live.m3u8
奉化生活娱乐,http://stream.fhtv.net.cn/ylpd/sd/live.m3u8
北碚综合频道,http://222.178.181.121:12034/beibei01.m3u8
滨州测试频道,http://stream.bzcm.net/4/sd/live.m3u8
亳州新闻综合,http://218.22.251.12:8001/tslslive/wT9aUpL/hls/live_sd.m3u8
德州都市,http://video.dztv.tv:1935/live/dspd_gq/playlist.m3u8
迭部电视台,http://117.156.28.119/270000001111/1110000154/index.m3u8
东乡电视台,http://117.156.28.119/270000001111/1110000131/index.m3u8
东营图文频道,http://stream.hhek.cn/twpd/sd/live.m3u8
甘肃品质生活,http://stream.gstv.com.cn/pzsh/sd/live.m3u8
高台电视台,http://117.156.28.119/270000001111/1110000146/index.m3u8
公共农村,http://219.153.252.50/PLTV/88888888/224/3221225626/chunklist.m3u8
广元公共,http://3g.dzsm.com/streamer/gy04.m3u8
广元影视,http://3g.dzsm.com/streamer/gy02.m3u8
广元综合,http://3g.dzsm.com/streamer/gy03.m3u8
海盐新闻频道,http://haiyan.liveyun.hoge.cn/xwpd/sd/live.m3u8
和政电视台,http://117.156.28.119/270000001111/1110000149/index.m3u8
京视剧场,http://223.110.245.143/ott.js.chinamobile.com/PLTV/3/224/3221227040/index.m3u8
酒泉新闻综合,http://117.156.28.119/270000001111/1110000001/index.m3u8
献县1台,http://hbxx.chinashadt.com:3299/live/stream%3Adi7.stream_360p/chunklist.m3u8
献县2台,http://hbxx.chinashadt.com:3299/live/stream%3Adi8.stream_360p/chunklist.m3u8
宿迁公共,http://223.110.245.153/ott.js.chinamobile.com/PLTV/3/224/3221226939/index.m3u8
萍乡教育频道,http://www.pxitv.com:8099/hls-live/livepkgr/_definst_/pxitvevent/pxtv2stream.m3u8
赤峰综合频道,http://vfile.cfrtv.cn/2017/1484/6248/0267/148462480267.ssm/148462480267.m3u8

4K蓝光(测试),#genre#
珠峰基站4K,http://117.136.154.98/PLTV/88888888/224/3221225753/index.m3u8
纯享4K,http://111.12.102.68:6610/PLTV/77777777/224/3221225726/index.m3u8?
纯享4K,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221226825/index.m3u8
纯享4K,http://ncyd.jilu8.cn/PLTV/88888910/224/3221225786/index.m3u8
百事4K频道,http://112.17.40.145/PLTV/88888888/224/3221226718/index.m3u8
爱上4K频道,http://111.20.105.60:6060/yinhe/2/ch00000090990000001709/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
爱上4K频道,http://211.137.115.110:8080/gitv_live/G_AISHANG-4K/G_AISHANG-4K.m3u8
荆门樱花4K,http://117.136.154.98/PLTV/88888888/224/3221225800/index.m3u8
欢笑剧场4K,http://39.134.39.38/PLTV/88888888/224/3221226203/index.m3u8
欢乐剧场4K,http://39.135.248.150/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226144/3.m3u8
咪咕视频5G,http://117.136.154.98/PLTV/88888888/224/3221225724/index.m3u8
咪咕视频5G,http://117.136.154.98/PLTV/88888888/224/3221225736/index.m3u8
CCTV-4K超清,http://117.148.187.83/PLTV/88888888/224/3221226758/index.m3u8
CCTV-4K超清,http://112.17.40.12/PLTV/88888888/224/3221226758/1.m3u8
CCTV-4K超清,http://112.17.40.140/PLTV/88888888/224/3221226758/index.m3u8
CCTV-4K超清,http://39.134.176.148/PLTV/88888888/224/3221226758/index.m3u8
BesTV4K超清,http://117.148.187.37/PLTV/88888888/224/3221226718/index.m3u8
BesTV4K超清,http://117.148.187.83/PLTV/88888888/224/3221226718/index.m3u8
BesTV精品电影,http://101.71.255.229:6610/zjhs/2/10037/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
BesTV电影频道,http://101.71.255.229:6610/zjhs/2/10052/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
BesTV动画频道,http://101.71.255.229:6610/zjhs/2/10043/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
BesTV超级体育,http://112.17.40.145/PLTV/88888888/224/3221226594/index.m3u8
BesTV超级体育,http://117.136.154.98/PLTV/88888888/224/3221225791/index.m3u8
BesTV超级体育,http://117.136.154.98/PLTV/88888888/224/3221225809/index.m3u8

其它频道,#genre#
蓝光影视1台,http://112.17.40.145/PLTV/88888888/224/3221226606/index.m3u8
蓝光影视2台,http://112.17.40.145/PLTV/88888888/224/3221226360/index.m3u8
CHC高清电影,http://ivi.bupt.edu.cn/hls/chchd.m3u8
CHC高清电影,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226463/index.m3u8
CHC动作电影,http://125.210.152.18:9090/live/DZDYHD_H265.m3u8
CHC家庭影院,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226462/index.m3u8
欧美影院,http://101.71.255.229:6610/zjhs/2/10037/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
欧美影院,http://101.71.255.229:6610/zjhs/2/10037/z.m3u8?ZTEUPSTREAM=1&IASHttpSessionId=SLB4328320190321203540013412&m3u8_level=2&ztecid=10037&virtualDomain=zjhs.live_hls.zte.com&ispcode=3&tid=Q894B3E8EEZ3T19UG09L8B03GSWB&ts=1553493266
金鹰纪实,http://111.12.102.68:6610/PLTV/77777777/224/3221225699/index.m3u8?
精品纪录,http://112.17.40.147/PLTV/88888888/224/3221226360/index.m3u8
大侦探,http://117.148.187.83/PLTV/88888888/224/3221226179/index.m3u8
求索动物FHD,http://112.17.40.140/PLTV/88888888/224/3221226695/index.m3u8
求索动物FHD,http://39.134.65.162/PLTV/88888888/224/3221225730/index.m3u8
求索动物FHD,http://39.134.66.66/PLTV/88888888/224/3221225730/index.m3u8
求索纪录FHD,http://117.148.187.46/PLTV/88888888/224/3221226610/index.m3u8
求索纪录FHD,http://39.134.65.162/PLTV/88888888/224/3221225713/index.m3u8
求索科学FHD,http://125.210.152.18:9090/live/QSKX_1200.m3u8
求索科学FHD,http://112.17.40.200/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228975/01.m3u8?fmt=ts2hls
求索科学FHD,http://112.17.40.145/PLTV/88888888/224/3221226608/index.m3u8
求索科学FHD,http://39.134.65.162/PLTV/88888888/224/3221225728/index.m3u8
纪实人文FHD,http://111.12.102.68:6610/PLTV/77777777/224/3221225688/index.m3u8?
求索生活FHD,http://39.134.65.162/PLTV/88888888/224/3221225715/index.m3u8
求索生活FHD,http://39.134.66.66/PLTV/88888888/224/3221225715/index.m3u8
动漫电影频道,http://112.17.40.140/PLTV/88888888/224/3221226178/index.m3u8
金鹰卡通,http://111.12.102.68:6610/PLTV/77777777/224/3221225702/index.m3u8?
卡酷少儿,http://111.12.102.68:6610/PLTV/77777777/224/3221225730/index.m3u8?
优漫卡通,http://111.12.102.68:6610/PLTV/77777777/224/3221225791/index.m3u8?
嘉佳卡通,http://111.12.102.68:6610/PLTV/77777777/224/3221225797/index.m3u8?
嘉佳卡通,http://112.17.40.140/PLTV/88888888/224/3221226461/index.m3u8
哈哈炫动,http://111.12.102.68:6610/PLTV/77777777/224/3221225711/index.m3u8?
黑莓动画FHD,http://111.12.102.68:6610/PLTV/77777777/224/3221225710/index.m3u8?
黑莓动画FHD,http://121.31.30.90:8085/ysten-business/live/donghuawg/yst.m3u8
黑莓电影FHD,http://121.31.30.91:8081/ysten-business/live/jdianying/1.m3u8
黑莓电影FHD,http://111.12.102.68:6610/PLTV/77777777/224/3221225740/index.m3u8?
黑莓电影FHD,http://121.31.30.90:8085/ysten-business/live/jdianying/yst.m3u8
黑莓电竞FHD,http://111.12.102.68:6610/PLTV/77777777/224/3221225760/index.m3u8?
黑莓电竞FHD,http://117.169.119.199:8080/live/wmyx/index.m3u8
句容影视,http://218.3.92.100:1937/live/yingshi/chunklist_w365370764.m3u8
都市剧场FHD,http://112.17.40.140/PLTV/88888888/224/3221226825/index.m3u8
亞洲影院,http://101.71.255.229:6610/zjhs/2/10052/z.m3u8?ZTEUPSTREAM=1&amp;IASHttpSessionId=SLB4328320190321203540013412&amp;m3u8_level=2&amp;ztecid=10052&amp;virtualDomain=zjhs.live_hls.zte.com&amp;ispcode=3&amp;tid=C3V7K4ET1VFDUJY6C1IASRV55G66&amp;ts=1553493153
明星大片,http://39.134.65.7:80/wh7f454c46tw1738936394_2033607545/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225664/index.m3u8?icpid=88888888&S=1554599511&from=1&hms_devid=29
Y + 运动,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221230226/index.m3u8
香港C+蓝光,http://gslbmeiah.cdn.hk.chinamobile.com/livehls/MOB-U1-NO/03.m3u8
综艺HD,http://112.17.40.140/PLTV/88888888/224/3221226479/index.m3u8
综艺HD,http://112.17.40.145/PLTV/88888888/224/3221226479/index.m3u8
生活时尚HD,http://39.134.168.91/PLTV/1/224/3221225498/index.m3u8
音乐20TV,http://m2otv-lh.akamaihd.net/i/m2oTv_1@186074/index_600_av-p.m3u8
音乐台HD,http://112.17.40.140/PLTV/88888888/224/3221226120/index.m3u8
数码时代高清,http://yd-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8

NewTV精品记录FHD,http://111.12.102.68:6610/PLTV/77777777/224/3221225681/index.m3u8?
NewTV精品记录FHD,http://121.31.30.90:8085/ysten-business/live/jingpinjl/yst.m3u8
NewTV精品大剧FHD,http://111.12.102.68:6610/PLTV/77777777/224/3221225737/index.m3u8?
NewTV精品大剧FHD,http://121.31.30.90:8085/ysten-business/live/jdaju/yst.m3u8
NewTV中国功夫FHD,http://111.12.102.68:6610/PLTV/77777777/224/3221225690/index.m3u8?
NewTV爱情喜剧,http://39.134.66.66/PLTV/88888888/224/3221225533/index.m3u8
NewTV爱情喜剧FHD,http://111.12.102.68:6610/PLTV/77777777/224/3221225698/index.m3u8?
NewTV动作电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8
NewTV动作电影,http://121.31.30.90:8085/ysten-business/live/dongzuody/yst.m3u8
NewTV动作电影FHD,http://111.12.102.68:6610/PLTV/77777777/224/3221225703/index.m3u8?
NewTV精品电影,http://39.134.65.4:80/wh7f454c46tw1749080918_-1055122425/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225667/index.m3u8?icpid=88888888&RTS=1554599521&from=1&hms_devid=4
